x1,x2,x3,y,y_clean,sigma
1.062803100518822,1.1064462769874868,1.4786226590130354,-0.04652439462757681,-0.08242018880028926,0.05841260408078654
1.5705609681866175,1.5549504711383575,0.26615285004898,0.6788480361619041,0.6163070428601779,0.05841260408078654
0.28068420669025096,1.8889718029268652,0.28346462379971604,-0.5768918365040204,-0.4458531547095514,0.05841260408078654
0.5687444047980693,1.633610833170954,1.9000985636738859,0.48130264033432546,0.46267852445401775,0.05841260408078654
1.9639043942059373,1.2707059527897648,1.643541232956781,-1.309596616249272,-1.4341559177290562,0.05841260408078654
1.4564043424443598,1.834662974063654,0.27221997101024753,0.40671714157355815,0.34651167938775695,0.05841260408078654
0.8404166386327712,1.4865559663151613,1.2860776312076785,0.16012096417932575,0.0676635089772918,0.05841260408078654
0.8632932221623363,1.10899786030373,1.8958065717403854,0.4032019892804619,0.3269448058564059,0.05841260408078654
1.2106026876717073,1.9414506944072163,1.5265772746011006,-0.21098449718823892,-0.10042352200694413,0.05841260408078654
0.07331372177877553,1.3625992430933347,0.41524131804372927,-0.8883028512918583,-0.8820436589287608,0.05841260408078654
1.4314447249358346,1.7911934756420238,1.9038725559120997,-0.42466328564387923,-0.42556021375029923,0.05841260408078654
0.1730050679542613,1.7542576459562056,1.9656545967259031,0.8138070313074229,0.792206546225774,0.05841260408078654
1.0278445515216814,1.634073780726724,1.2936400853497285,-0.06063127698750036,-0.010238508872266693,0.05841260408078654
1.2680934399848995,1.3426128761573883,1.500915532495202,-0.2810697143239538,-0.25595360164981024,0.05841260408078654
1.2346868728527733,1.7783121167412972,0.6082211085710109,0.15110113881838977,0.09951021749394866,0.05841260408078654
1.8093035584038164,1.8992709441735895,1.4906126862031923,-0.3991845613100554,-0.4031594085141146,0.05841260408078654
0.4845978027204431,1.9604164179104961,0.6562057735846626,-0.06982612668626853,-0.14535912088912067,0.05841260408078654
0.41939270593223943,1.3352283739226911,0.1419358555267634,-0.8668732696398435,-0.8750227664560153,0.05841260408078654
1.3635383219287076,1.5644182586727404,1.4309619067656367,-0.22712118867232467,-0.22236617955010135,0.05841260408078654
0.9544085880462536,1.7905588584853693,0.9233817790765848,0.05824380828188547,-0.0036134511730464727,0.05841260408078654
1.5328398200378817,1.9915129182358642,0.15501032541352044,0.3126649935731915,0.40222151574250875,0.05841260408078654
0.9413240329009903,1.465777355188116,0.2648825180918674,0.0022759938243669953,-0.06648711996997099,0.05841260408078654
1.1922073579055315,1.2118277805131719,0.5255413075871241,0.2174136092749896,0.21151480978037868,0.05841260408078654
0.09525060788392165,1.893207082889608,0.4034274262630645,-0.421185287421894,-0.4561136879439705,0.05841260408078654
1.5012060079839313,1.807667855866496,1.6879203111299308,-0.4631397726868843,-0.37246123785655816,0.05841260408078654
1.9040287307699593,1.905075838537312,0.7774806110993269,0.16138088207916682,0.20538931659657694,0.05841260408078654
0.2916267580792202,1.0510637571121257,0.2111456637616307,-1.4772590102284227,-1.563059941968834,0.05841260408078654
0.4369560427727557,1.2090262149865323,1.0033213220554094,-0.06915632313338589,0.004013349287657635,0.05841260408078654
1.6325186146349668,1.3082947881024523,0.37202664952905073,0.8640484548022159,0.8320124062175719,0.05841260408078654
0.21578606824879926,1.6060114464931452,0.3134803624489001,-0.6595590096090638,-0.640008232006841,0.05841260408078654
0.34278507303343747,1.8530567031699765,1.0661901712787851,0.09414944219287671,0.0393543608725129,0.05841260408078654
0.3417238370338756,1.7986524270922883,0.4792234306387164,-0.2756068315935195,-0.32914457752852044,0.05841260408078654
0.6684932287932829,1.3261946536959943,0.5043956093957859,-0.3655317680236262,-0.3003187739578294,0.05841260408078654
1.174657091512802,1.7729402990361218,1.1088806565339313,0.009937081097935285,-0.020565458537725814,0.05841260408078654
1.0873285386537805,1.6240212470389142,1.9821078504687375,-0.17813661087448823,-0.10945744806369624,0.05841260408078654
1.203725567708032,1.3336491107145716,1.971136766597756,-0.31781213291078036,-0.37937198610363126,0.05841260408078654
0.2172199113745204,1.0971281146849066,1.9911862275806518,2.0998357579375746,1.9766933635849646,0.05841260408078654
0.440011843522691,1.6381984739509852,0.17436544272373877,-0.6032047562487912,-0.5406267997712556,0.05841260408078654
1.7691822819242722,1.6395521319036768,1.7682219073692007,-0.7738264994049795,-0.8012052196568286,0.05841260408078654
0.11045679423913729,1.1377079472286842,1.1332227217504658,0.2517112362140001,0.27773383308502725,0.05841260408078654
1.7069492610592154,1.9573253074906374,1.797849003473802,-0.5028130661788704,-0.5325861412426647,0.05841260408078654
0.14082025206346532,1.0564178215397861,1.7748689777073217,1.794410139038216,1.815186854131985,0.05841260408078654
0.9325563491249383,1.7046907377953526,1.341714391545632,0.054483371639876974,0.026239135834239116,0.05841260408078654
0.5851377934869959,1.9667626166678365,0.2601683577965788,-0.2232923756109637,-0.2528367339847693,0.05841260408078654
0.2515597692977547,1.6930315442006671,1.9090391936425621,0.8047665169572551,0.7304588480995714,0.05841260408078654
0.23091984552351752,1.7316277048696829,1.4963824975266353,0.4848243301976072,0.3909728456271695,0.05841260408078654
0.07357242291453524,1.0455578542819945,1.2159201040049095,0.4756694543678207,0.5530147230294561,0.05841260408078654
1.8005052828061214,1.7897969821641628,1.2027911380193976,-0.2139122880839955,-0.18541283572192271,0.05841260408078654
0.3189391202645955,1.1027988489679696,1.475539806409766,0.8268700568899557,0.825236649069409,0.05841260408078654
1.2197324857366731,1.1151078304602722,1.2259546891896316,-0.20159506242540026,-0.13642545250663468,0.05841260408078654
1.042095980513932,1.3899170496055495,0.6639001659522009,0.0031453952642561296,0.024527089342832244,0.05841260408078654
0.7094420604058214,1.4848915659555824,1.2529116048266344,0.1194716029983886,0.10761962691725528,0.05841260408078654
0.8274466342523638,1.3438110419650362,1.9747594081481064,0.21400835315823374,0.30463196184566754,0.05841260408078654
1.848048304658405,1.267710727152452,1.1838519186228158,-0.24468130320884782,-0.3570327732286238,0.05841260408078654
1.2087004752495283,1.2592123411407532,0.5122974918062789,0.28483984481348557,0.2190527259702988,0.05841260408078654
1.5713492930459123,1.7472132721570155,1.2584268581171263,-0.24595991610867096,-0.17215145595683967,0.05841260408078654
0.7490012258847993,1.935939053463796,1.9399408346446139,0.2786850290378384,0.20413683984368963,0.05841260408078654
0.772936045701656,1.6117536514248338,1.7049780406604644,0.2387577028245304,0.20034761855794586,0.05841260408078654
1.5112228101921732,1.9314945322564943,0.4881544244697858,0.19441900985313704,0.24787819834478733,0.05841260408078654
0.8145095840362765,1.0662560675685042,1.1091915499835603,0.030272540439127152,0.058184376024624285,0.05841260408078654
0.10453357115611718,1.7788044745920222,0.5179298118123179,-0.4828902940717891,-0.4136072494584785,0.05841260408078654
1.583414032276965,1.4457408131597085,1.2878435813556546,-0.3192779876228448,-0.2863767977537078,0.05841260408078654
0.8039512302122193,1.1106770780888606,0.7928619300092413,-0.06832302921975208,-0.10739113133150754,0.05841260408078654
0.9605404264576897,1.9084377019609642,0.6304112386203236,-0.038576222480212564,-0.013289050642582496,0.05841260408078654
1.2009982424339363,1.3489988138943922,0.5855391188461231,0.15914245289785886,0.15607757922549187,0.05841260408078654
0.13488030089029257,1.6216630554300342,0.6770813894104077,-0.3097417029582806,-0.3230479031093789,0.05841260408078654
1.1021882639800773,1.4402754383092327,1.6402553955552266,-0.05193427856658129,-0.10634111299026565,0.05841260408078654
1.028968283205562,1.1208635060594336,1.6895337619327881,-0.049681270431699724,-0.053168168127035696,0.05841260408078654
0.15244556677818613,1.5647003137987863,1.7651834254327563,0.9043165136625347,0.8069816871750488,0.05841260408078654
0.8684322735998561,1.3554384209519723,0.2317164380922061,-0.1487290746029513,-0.1807537172286729,0.05841260408078654
1.4520614478978546,1.7146872979978407,0.3387267398794335,0.34256136037268975,0.3568358130972985,0.05841260408078654
0.8272404770967564,1.9014331972790128,0.37348936546140826,-0.13360101771275865,-0.09791056256456906,0.05841260408078654
1.9169268978753906,1.190642953837771,1.0543732104352994,-0.18296388540393763,-0.1305272971622386,0.05841260408078654
0.6347868054941984,1.3861046830132677,0.5291173313445272,-0.2863257527909503,-0.28672838613975066,0.05841260408078654
