x1,y,y_clean,sigma
3.393116918085309,-0.29861557893077834,-0.33542329439972424,0.03196988604268266
8.478283582192779,0.07209533729248174,0.08322803322369646,0.03196988604268266
0.6672365027021443,-0.0792188341468661,-0.05180673155898302,0.03196988604268266
3.2301944751074787,-0.14459734900118895,-0.11840545067403112,0.03196988604268266
7.3079353262909805,-0.07858237171133099,-0.07205772839025387,0.03196988604268266
1.8002284263203416,0.2863866170401241,0.25958015829476544,0.03196988604268266
4.9602472125186186,0.15311765191704374,0.1565826185719942,0.03196988604268266
3.6237896021971796,-0.6746796746539305,-0.6210407424711002,0.03196988604268266
3.2889711337409477,-0.24714130663202633,-0.1968299814574721,0.03196988604268266
4.14924592512805,-0.7039782570712422,-0.7029103334292401,0.03196988604268266
5.398502228940991,0.23552070727134494,0.21654302410288273,0.03196988604268266
3.0666317238862684,0.08016897512247119,0.10087711634569059,0.03196988604268266
4.031510133706169,-0.829378454091936,-0.7849601339263106,0.03196988604268266
6.228879390113463,0.05550065861737072,0.025749881930492772,0.03196988604268266
3.3131967705930556,-0.2972247236992219,-0.2291440934242938,0.03196988604268266
8.692868682523782,0.10825324908010087,0.07299373464578181,0.03196988604268266
8.029668388067918,0.07333329674318725,0.033931046190329786,0.03196988604268266
1.4209124483169833,-0.04956905474531412,-0.08735736908371819,0.03196988604268266
8.482959534631602,0.10187498452492146,0.0832251103733136,0.03196988604268266
1.8057244860573696,0.28703437642817525,0.2672954844146793,0.03196988604268266
1.1590857688467515,-0.0904044206107143,-0.11896672482220623,0.03196988604268266
9.769866519076267,-0.00014536851528829803,-0.01879190456181888,0.03196988604268266
5.500673978917457,0.1829442184408341,0.22004974365132055,0.03196988604268266
8.68707303418278,0.07489003074370482,0.07349693599529264,0.03196988604268266
2.4666870520148287,0.7853652538112083,0.8107756191979474,0.03196988604268266
9.44692683288776,0.02186846248327493,-0.0014741644894264811,0.03196988604268266
9.000946440431527,0.03358349899630957,0.03890004219905702,0.03196988604268266
5.378082459425739,0.17881194605641626,0.21556710226073025,0.03196988604268266
8.423089977847294,0.12230681982090692,0.08240367830020622,0.03196988604268266
3.840625009486449,-0.7198005630714157,-0.7893538073174355,0.03196988604268266
6.0202552533381315,0.09801029356485358,0.12434303772316263,0.03196988604268266
6.6532070595392625,-0.14276344907020194,-0.11246248054930344,0.03196988604268266
8.466631393064109,0.043462434524228356,0.08318654429767708,0.03196988604268266
6.517987207657832,-0.14405343266976037,-0.08764951150050529,0.03196988604268266
9.787037231125543,-0.005624855643899421,-0.019501035126205345,0.03196988604268266
0.12216813385019898,0.009631874026319464,-0.00019230725675347171,0.03196988604268266
8.347019717986747,0.05091365432665046,0.07860542399927635,0.03196988604268266
2.98737746627751,0.21994926630592548,0.20878405125865604,0.03196988604268266
1.12165398082676,-0.1531486547526508,-0.1164442964349317,0.03196988604268266
2.1498866065265543,0.7563850308709767,0.7334978777028405,0.03196988604268266
7.962768010752779,0.06010909546406484,0.021009264127636502,0.03196988604268266
3.9935594513762562,-0.7825043415958945,-0.7988524258173086,0.03196988604268266
6.635272653833383,-0.10088612419788584,-0.11031976430658859,0.03196988604268266
6.580379166439866,-0.10930096764558972,-0.10160959835047222,0.03196988604268266
3.4731353607247897,-0.41786639407286214,-0.44004826647171685,0.03196988604268266
5.311408550294853,0.276469494442401,0.21191077277882,0.03196988604268266
5.075402677107196,0.1925416924609181,0.18703191714347578,0.03196988604268266
4.338387661470372,-0.49747639852375874,-0.4774032260456412,0.03196988604268266
2.4730388085139676,0.7898451406315006,0.8074440289588785,0.03196988604268266
4.6108460252682875,-0.11002524597290197,-0.10815807866626324,0.03196988604268266
0.7439186257539288,-0.0380216153133268,-0.06459608629097525,0.03196988604268266
7.102081831759883,-0.05267491907418313,-0.0935311498768466,0.03196988604268266
4.924223986827206,0.1491713368036498,0.14254289427118091,0.03196988604268266
7.981918520354796,0.03525433240565788,0.024740868068623096,0.03196988604268266
2.198400334326036,0.7659353512750414,0.7760805377964584,0.03196988604268266
3.9992663412199283,-0.7883963281549599,-0.7971755063086785,0.03196988604268266
9.188417726465774,0.016471670587068058,0.019014116235815774,0.03196988604268266
5.238294602767624,0.21064308197552936,0.20691685178121097,0.03196988604268266
9.127527491272101,0.001655992798749572,0.025031879148186775,0.03196988604268266
3.974387104553665,-0.8200827776658365,-0.803408325039029,0.03196988604268266
9.288969894928332,0.038232829036277546,0.010119137284072805,0.03196988604268266
4.933304167981544,0.10210856319360634,0.14632027400500938,0.03196988604268266
1.9615922722326717,0.5037556012931876,0.4956126587463625,0.03196988604268266
5.100003060939492,0.2121645450775788,0.1913204859284875,0.03196988604268266
6.6786064861236945,-0.13477148806365247,-0.11492901254917912,0.03196988604268266
7.042352242975941,-0.13514236863888615,-0.10004209965031022,0.03196988604268266
5.144152611326628,0.15650942947855545,0.1976253623065612,0.03196988604268266
5.044547594323562,0.18090161832131516,0.18070074870318098,0.03196988604268266
2.3656911620061924,0.8709580521781008,0.8389392556939874,0.03196988604268266
0.7703797332011819,-0.04141566330699625,-0.06894985211544746,0.03196988604268266
0.5731043332290486,0.040334212512188,-0.036404914838317155,0.03196988604268266
3.8216036680673704,-0.7572651406223965,-0.7811043271989957,0.03196988604268266
2.791084619786722,0.4495149148785894,0.4778634326524376,0.03196988604268266
8.951191024843585,0.01249544441202545,0.04470464626466517,0.03196988604268266
0.3910440523621661,-0.008418419865611695,-0.01233738602698488,0.03196988604268266
8.193396222216814,0.020927499832295214,0.0618740515880638,0.03196988604268266
5.111883557038507,0.15197346901014436,0.19317962002554484,0.03196988604268266
7.938857961549144,-0.006504543768044723,0.016340530804809378,0.03196988604268266
1.5207895284340578,-0.03447030439858761,-0.03646101405075398,0.03196988604268266
8.998524064699758,0.01880451315352931,0.03917951837319401,0.03196988604268266
3.4944008106254354,-0.46098538594408417,-0.46722024339911933,0.03196988604268266
9.778700308720815,-0.030912119377391033,-0.019159788871753323,0.03196988604268266
7.649607592638731,-0.08918843952201541,-0.03412039646052514,0.03196988604268266
8.47923398896343,0.12253089904550148,0.08322834251962848,0.03196988604268266
0.3381495597590467,0.02604274773675652,-0.007732992766273869,0.03196988604268266
0.08194464933976464,0.05387117605749411,-4.108078054051634e-05,0.03196988604268266
1.8709520624146136,0.3856312052391664,0.3616826907565132,0.03196988604268266
7.000745699056457,-0.1039251091297825,-0.10443046643212395,0.03196988604268266
6.107179512046649,0.07621738661645665,0.08480408876380532,0.03196988604268266
7.9274006321054085,0.04820848582240884,0.01410573129289452,0.03196988604268266
7.994804924435663,0.02490288034596351,0.027241338316596163,0.03196988604268266
8.261827247517964,0.08762482438911237,0.07073187716095228,0.03196988604268266
9.942581865603405,-0.04422594221167026,-0.024652608940601926,0.03196988604268266
6.4406839891645635,-0.05135180298423893,-0.06442154477055026,0.03196988604268266
5.05543536249578,0.20589015915635456,0.18306572527472545,0.03196988604268266
3.7686850082844803,-0.7360108824694503,-0.7507345823736602,0.03196988604268266
9.668150880566378,-0.01937530208579881,-0.014125471762300869,0.03196988604268266
6.502963773156188,-0.0933791961565115,-0.08363999644353451,0.03196988604268266
7.095891840778976,-0.06631706858241807,-0.09420919412915607,0.03196988604268266
7.331249270839237,-0.05715196573549003,-0.06977327304575011,0.03196988604268266
2.8307990435554196,0.42246581334709815,0.4241384500399772,0.03196988604268266
7.215820927685965,-0.05121449871241712,-0.08133731116403056,0.03196988604268266
2.3064620782054135,0.8006261185458436,0.8324005659659849,0.03196988604268266
5.215121748033073,0.15926199752899692,0.20501374032349953,0.03196988604268266
1.3631541991742024,-0.05131008811349848,-0.10492715837152934,0.03196988604268266
5.271868096908069,0.15563990334936773,0.2093701749334772,0.03196988604268266
8.969970961680723,0.07940898222574747,0.0424999690629967,0.03196988604268266
3.7013163730797216,-0.6673715460646191,-0.6978872178267479,0.03196988604268266
4.4792461387059745,-0.2492226979343149,-0.2792351590197079,0.03196988604268266
6.159393880111409,0.07588874536462917,0.0596000875897837,0.03196988604268266
9.990534445850868,-0.01670281453720924,-0.02569817517423359,0.03196988604268266
9.223598438923288,0.006705943642916485,0.015754790943467677,0.03196988604268266
4.099565350221578,-0.7108236219234432,-0.7443581121769002,0.03196988604268266
9.833955574994398,-0.03328538840111696,-0.021308260866433705,0.03196988604268266
7.462715002325549,-0.10759520273648415,-0.056703310208675015,0.03196988604268266
1.064470692140046,-0.12725534583890177,-0.11099693870240065,0.03196988604268266
9.846245600842877,-0.03723679605173527,-0.021748133066996245,0.03196988604268266
7.023722895842836,-0.0812500601486387,-0.10203171785823804,0.03196988604268266
6.400661794671406,-0.039170947307907246,-0.049990176853162226,0.03196988604268266
9.669839247584708,-0.07107812654788828,-0.014208988282952731,0.03196988604268266
5.086528268001269,0.119921326380847,0.18904849003635732,0.03196988604268266
1.884230399218505,0.3934498076595703,0.3813181528009015,0.03196988604268266
2.8410485151418885,0.3669174919807633,0.4101393491644803,0.03196988604268266
5.830213336072329,0.2042869227724615,0.18962324091982044,0.03196988604268266
2.236624833831755,0.7768888164322183,0.802360230582156,0.03196988604268266
2.7818180703455764,0.44960672467167184,0.49024441450933626,0.03196988604268266
9.175816380227372,0.08831295665581924,0.020220603816614478,0.03196988604268266
4.067011752746654,-0.7756018709643477,-0.7662242643495991,0.03196988604268266
7.890639066108596,0.03613957717294081,0.006980067815124336,0.03196988604268266
4.574412052063208,-0.22509480524954678,-0.15262174350815716,0.03196988604268266
6.108822245065122,0.0938647149053413,0.08402218783966404,0.03196988604268266
