x1,x2,y,y_clean,sigma
5.114792471093788,6.644031685419991,0.40850130200574764,0.3183098859959185,0.09116239630363412
7.405171236201826,6.377483577385284,-0.05383353247312316,-0.08613780692673338,0.09116239630363412
9.410844600124715,2.664789525782858,0.06815727467675349,-0.002219309722067654,0.09116239630363412
0.08264009455347776,4.054367002599902,-0.03998971635608367,4.0147398751986495e-05,0.09116239630363412
2.397603749450845,9.933304184528929,4.272434912147081,4.1206112619017,0.09116239630363412
9.037796790333443,0.6227610615289891,-0.08458084714710927,-0.15190075253629756,0.09116239630363412
7.009871366608098,3.2241151394306344,0.24784396438207784,0.183779978207862,0.09116239630363412
5.678120031680306,4.1265883766183755,-0.13625983691135793,-0.1877485861939903,0.09116239630363412
5.459756492203053,3.5683444798927932,-0.3824038309357514,-0.3134997130933393,0.09116239630363412
4.012123419611553,4.284739535133286,0.4817980319420456,0.5671020935721619,0.09116239630363412
5.983489918558193,8.360707875012256,0.3961635671973326,0.46913012552174954,0.09116239630363412
6.2817708463859105,9.777035914429327,0.0470836069988022,0.003132245731996435,0.09116239630363412
3.655628429896449,8.534956626356841,-2.3246604268053566,-2.3132438451347777,0.09116239630363412
3.8205760446079373,2.9857263216690444,1.635465322959799,1.5723765791427675,0.09116239630363412
2.2940897152345254,5.045985234671924,-0.1083415338767797,0.038113728374855126,0.09116239630363412
5.7453270610693865,6.119465000446792,0.23887925554902392,0.2313612972041174,0.09116239630363412
5.089198006682479,0.08096784170887661,-0.9520785622247568,-0.9322208794343765,0.09116239630363412
4.608582878107786,1.2016347539559624,0.38331000443469876,0.42101420942264245,0.09116239630363412
6.115540587126121,6.40224555493462,0.13971041928300443,0.11332248921140574,0.09116239630363412
6.497360591852265,5.700018780369018,0.016889294920562417,-0.05745824407858992,0.09116239630363412
4.006027878177191,6.453869364779248,-1.2083214849858623,-1.1558246243403412,0.09116239630363412
7.965577158968334,8.496820584730754,0.07406043853358191,0.07538245582801259,0.09116239630363412
0.7779476304758659,3.8349490556847687,0.022183032139207512,0.0817693949758893,0.09116239630363412
4.003838585279606,0.9863383853463403,3.1421176538577926,3.1937756382861804,0.09116239630363412
5.975279340833329,5.811511928165087,0.20680567878041134,0.11592352205717857,0.09116239630363412
1.4960600790533929,8.32287643764488,-0.13183688596566812,-0.1718055133103182,0.09116239630363412
2.2684798110950846,2.3212493412147928,-2.3842760058679198,-2.1939429275421016,0.09116239630363412
6.211493579330147,3.9523306117918864,0.03341614011855543,-0.035805242047580156,0.09116239630363412
5.377663199727815,0.7682327077407647,-0.9108560215681741,-0.9121419160696481,0.09116239630363412
2.1105552374309533,4.6348728963514505,-0.2924831324416673,-0.2527238490916969,0.09116239630363412
4.181831753464431,3.193971266080048,1.229836339988047,1.2116366104205578,0.09116239630363412
7.9711300634821205,6.581867348727136,0.023679356210759166,0.035814025442607325,0.09116239630363412
5.453908848379364,3.9299928705452114,-0.2658399468161228,-0.23409892552804337,0.09116239630363412
7.8016542920712055,7.007174120259737,0.027432138501989518,-0.019301906712016367,0.09116239630363412
2.6438523535973566,1.7771103228667684,-1.9952424776656659,-2.131944457456989,0.09116239630363412
0.9165088087446083,7.684129169703232,-0.28992134495470756,-0.24615150316439044,0.09116239630363412
2.941171687345424,3.880485954311055,-0.11608565633314946,-0.30482812819746313,0.09116239630363412
0.7218542215426615,4.809769721424129,-0.0442272318304618,0.011591285110651089,0.09116239630363412
3.3821015928941502,2.1409283221216366,0.9008851887309668,0.9172862797325592,0.09116239630363412
6.245313122031488,7.517371458299196,0.1190035495243004,0.04493526731209533,0.09116239630363412
3.1818928101775468,2.914615199408704,0.16237132954338163,0.11243578856844319,0.09116239630363412
1.8257799636776761,8.963033235192817,1.2886138347699883,1.1723348691414603,0.09116239630363412
0.6845561405783851,3.956145458994249,-0.14010297843414082,0.05710149451858174,0.09116239630363412
3.85467453820263,4.870036013355755,0.07081820233202173,0.10325552418918028,0.09116239630363412
9.665858625264212,4.621669405842122,-0.014813010841113257,0.0053010818858169675,0.09116239630363412
6.55375874716949,6.035329029540069,0.06299355402256687,-0.09958407939584535,0.09116239630363412
8.00245488884233,5.94378762122494,0.0750207521005967,0.02710548828115422,0.09116239630363412
6.489904788934579,5.740642521337202,-0.20243609290583633,-0.05921688335465319,0.09116239630363412
6.95234745368283,1.6947265288972824,0.409613910180309,0.36085259278587056,0.09116239630363412
5.8193483147669625,2.816220105319532,-0.31181875920800756,-0.41980287449795217,0.09116239630363412
5.650537937860248,5.517319138509155,0.08972172659572544,0.11234771657644109,0.09116239630363412
5.32469921766913,9.968080703664816,0.9857379284956401,1.0566977492288405,0.09116239630363412
3.84812860565634,3.80383454593636,0.9642417343810289,0.947603422841942,0.09116239630363412
6.207068986915422,3.387746865010951,-0.10805557940134976,-0.05857130340438341,0.09116239630363412
8.045095997672481,3.710450163419725,-0.019041348578738806,-0.04750928946972405,0.09116239630363412
6.390324570070108,8.29371561197993,-0.1278888509464436,-0.15157455171281017,0.09116239630363412
1.9749120778850415,6.551448802629536,0.8747422202255227,0.7988664892193388,0.09116239630363412
2.836060395111076,9.054215170238091,1.6757920098396661,1.6904361582333416,0.09116239630363412
6.98194609577582,1.1495202593953324,0.23013351385106984,0.40942777131378016,0.09116239630363412
0.8587504597187046,7.479048738624366,-0.18110268968275142,-0.20581588218399322,0.09116239630363412
6.095438101594478,4.290140366867343,-0.07232834220714036,-0.06414572327512001,0.09116239630363412
