x1,x2,y,y_clean,sigma
1.2926649394046468,1.1313052933935914,0.302151816138856,0.29867093329309885,0.02193084460633081
2.794583795089065,2.837822074347644,0.01518818755834779,0.030388194211982012,0.02193084460633081
3.706785805285777,0.10977575153547603,-0.008378837019006909,9.514410062553027e-05,0.02193084460633081
3.6414105412701434,2.697046244556288,0.019729567962709915,0.0007531736157778301,0.02193084460633081
2.6379752750741368,3.968224117334032,-0.004245381104861213,0.020371507456885575,0.02193084460633081
0.3110698981860094,3.2128547183432046,0.3828972620683278,0.36420348759108506,0.02193084460633081
2.373399603247667,0.6468593899395629,0.04692318701137418,0.03272306901411666,0.02193084460633081
3.0831954278581293,1.4345890907818375,0.04042711969372198,0.005584512816062316,0.02193084460633081
1.010725145445074,2.309173075663226,0.8204572015856392,0.8086969557697525,0.02193084460633081
1.9079622810686585,0.6283655212202865,0.11242276111595784,0.09323804536238266,0.02193084460633081
2.9242333316570983,1.2476481120190108,-0.022247686210018887,0.008906818935070344,0.02193084460633081
1.9680404008783312,1.1550474087742062,0.12505133269835642,0.13020099056171097,0.02193084460633081
1.7611090886363931,0.9985508598427368,0.16003144507442804,0.16220063662529832,0.02193084460633081
1.9233095496008463,0.6426548568998784,0.09993704272119346,0.09169294038457186,0.02193084460633081
1.1311044181106134,0.8529823015959055,0.2537175220591458,0.2512246592275457,0.02193084460633081
1.4435117103864115,3.320918863981804,0.460365850484809,0.4383539410802841,0.02193084460633081
1.981530991154043,1.6959763359167366,0.20969665210743568,0.20666210592028983,0.02193084460633081
2.289549628919485,3.138408798216881,0.09884285336338694,0.11793055426898254,0.02193084460633081
1.1879671772853033,3.2276952730013484,0.5358108983739873,0.5581166020437694,0.02193084460633081
0.9983691697871397,3.391752530537808,0.5344529519333948,0.5011958828880031,0.02193084460633081
3.3341176909220582,2.3634590372768707,0.00978981038275386,0.0035321670676076245,0.02193084460633081
1.4265553780681546,1.6570280857317563,0.4391006559344314,0.4363250952822377,0.02193084460633081
3.252100264248895,0.3294706489182482,0.006755868998396235,0.0010607234946892348,0.02193084460633081
3.1471862263061126,0.5331033946073283,0.00633125840464273,0.0019625913448187127,0.02193084460633081
3.2620410595438516,3.605395986355775,-0.004227780113847038,0.0024753283390762906,0.02193084460633081
2.0538089536221773,3.0115690211850126,0.2386251667835826,0.22534664641658675,0.02193084460633081
0.8097806155387479,3.086759048230951,0.6467954010809318,0.6245366908165022,0.02193084460633081
2.8114991397560622,0.45898801504888587,0.02564256609354495,0.007001985320941137,0.02193084460633081
2.0161559763469477,3.0645490455218156,0.23351822401318667,0.23446757765842027,0.02193084460633081
0.37009186229654567,2.635409316548769,0.5288670921825211,0.5519653562592255,0.02193084460633081
3.2049553037233367,1.3933778770418455,-0.025156361719577327,0.0031907489195570626,0.02193084460633081
1.5274601289556125,1.0978468215866881,0.2602485455902191,0.23914296128612217,0.02193084460633081
0.7479128591301896,3.831413061353434,0.30505840609942547,0.31568659346255246,0.02193084460633081
2.814280373381215,0.21082414865807309,0.009071684941943312,0.00577514193517092,0.02193084460633081
3.7106811926517382,0.4620223452008103,-0.019043861255739685,0.00012030076124775903,0.02193084460633081
3.69623688498339,1.807123819826383,0.004763369314370667,0.0004144603670050579,0.02193084460633081
1.9427074939227884,2.1602323553387,0.33704412742441375,0.31258770607980757,0.02193084460633081
0.3749678324499599,2.659443513422566,0.580627259546508,0.5521416375389328,0.02193084460633081
2.616649426683007,2.3110436368642406,0.028800004728730046,0.059296996270159115,0.02193084460633081
3.551132043859678,1.9137279359856172,0.016437609204826127,0.0009658842925387701,0.02193084460633081
2.8421561718817236,1.357139485581642,-0.006131027071086176,0.01340296732677046,0.02193084460633081
3.6985384411113813,3.7284479502754464,0.03883230812452471,0.00025386182784310583,0.02193084460633081
1.9283755588385603,2.943819425809483,0.3449518470553988,0.3023436932481251,0.02193084460633081
0.9328871319206247,2.5740189748600546,0.8341895455381056,0.8258179108721674,0.02193084460633081
0.3402653627145873,3.4503366897471186,0.3098656858309248,0.30768425314542924,0.02193084460633081
2.886304509475884,3.81961461515659,0.005537057093813497,0.009686476994525479,0.02193084460633081
3.112877405055188,0.7320568175726652,0.03519896583731301,0.0026616551115367544,0.02193084460633081
1.8699268450621402,2.1696752897447134,0.36189191975012164,0.3583935464222509,0.02193084460633081
3.3138716113830684,2.201585553440623,0.010164881397891144,0.00366873536381115,0.02193084460633081
1.9067759399770687,2.852000189972823,0.32685711395524764,0.33193116905792597,0.02193084460633081
2.568680833244799,2.9951129341287293,0.060045328510210924,0.05907404883030727,0.02193084460633081
1.9005063113790244,2.894015378682317,0.3395327830893715,0.3279493288360502,0.02193084460633081
3.884422625756275,0.7264473067577284,0.009576640172040034,5.606312806053698e-05,0.02193084460633081
0.20922828935932314,2.282914121200169,0.44875057408476604,0.429058577117281,0.02193084460633081
0.6338009777429319,0.6602193718178837,0.19593752179613283,0.1907395051910217,0.02193084460633081
2.688542374098732,1.6878564348987442,0.02788948743245411,0.03106962940995821,0.02193084460633081
0.13013867754488873,2.2464966385620597,0.3782281768413569,0.3711500618403971,0.02193084460633081
0.9775511974796189,1.7351340165696216,0.5649872132094085,0.5599355713456861,0.02193084460633081
0.15611069807385203,0.2540584941915305,0.06292671240557682,0.0785664343794541,0.02193084460633081
0.766191807364764,2.8731904034904727,0.6606953805987437,0.7069525254000364,0.02193084460633081
3.1599332853567725,1.375044041997322,-0.01742506488561929,0.0038191899577027077,0.02193084460633081
0.5023295404501225,3.7456225238736383,0.2563170860354991,0.2836967103251926,0.02193084460633081
3.1487519517410365,0.6595898678418557,0.021648272434108492,0.002154094073488139,0.02193084460633081
0.9077643973116665,0.14588654573013837,0.12656649679674947,0.14707070852867915,0.02193084460633081
3.6035285469208476,3.733138919534664,0.03172435580322369,0.00041833627970104043,0.02193084460633081
0.3315624028626698,0.5875873331100006,0.11532634455993868,0.13169111697806063,0.02193084460633081
0.82123150039655,0.7236734857582827,0.23564397300165218,0.22238172091409575,0.02193084460633081
3.7622782925576703,1.045280592970442,0.042080078561834884,0.0001464240793055731,0.02193084460633081
1.4994359528791463,0.27481475018056845,0.13988933621174757,0.12667582698670707,0.02193084460633081
2.513807333707212,1.064026181040573,0.07332239265713611,0.030994065543645942,0.02193084460633081
0.9808055346448992,3.9084946622457046,0.2932455265799391,0.31396874084013443,0.02193084460633081
0.1543179637598291,0.7484189047173606,0.14081466727368291,0.11459719484521191,0.02193084460633081
2.0527789662438995,2.2490410436160624,0.245875348795112,0.2613700983699438,0.02193084460633081
2.85220355635251,0.8364486084354716,0.02979377579007944,0.008157889385417894,0.02193084460633081
1.5762111764371496,1.1487243457595944,0.23585140959932005,0.2371071679515923,0.02193084460633081
3.3379793060553586,1.4392137462682855,0.007105864174860828,0.0018180653978630097,0.02193084460633081
1.0444846864481327,2.4673025605747965,0.8304665668116189,0.8309455722777219,0.02193084460633081
0.4300503512720977,3.3958352829530813,0.354110798503206,0.3608656985427886,0.02193084460633081
1.116144057292781,3.296049253813511,0.5408368713664776,0.5380401036037834,0.02193084460633081
3.965508115591431,0.08530066363631184,0.009557099345948793,2.1562927777985624e-05,0.02193084460633081
0.7678887235479022,2.98701971525481,0.6263896941022489,0.6593081755501791,0.02193084460633081
0.33131736120620303,1.7858173441875635,0.36781561343915187,0.37393881310447524,0.02193084460633081
0.6022283504131507,1.8790144581321782,0.5527335981077198,0.5383751254974242,0.02193084460633081
0.050263074286176934,0.6021714010036421,0.08796254847278082,0.08450189075226694,0.02193084460633081
1.0998197387012696,0.791551381370232,0.2616094863428021,0.24038222133215884,0.02193084460633081
